2025-01-01 18:41:52,969 - INFO - Episode 10/5000, Total Reward: 9, Total Clear Lines:9, Total Blocks:52, Epsilon: 0.00
2025-01-01 18:41:57,031 - INFO - Episode 20/5000, Total Reward: 0, Total Clear Lines:0, Total Blocks:20, Epsilon: 0.00
2025-01-01 18:42:01,117 - INFO - Episode 30/5000, Total Reward: 4, Total Clear Lines:4, Total Blocks:40, Epsilon: 0.00
2025-01-01 18:42:05,170 - INFO - Episode 40/5000, Total Reward: 12, Total Clear Lines:12, Total Blocks:61, Epsilon: 0.00
2025-01-01 18:42:09,448 - INFO - Episode 50/5000, Total Reward: 8, Total Clear Lines:8, Total Blocks:50, Epsilon: 0.00
2025-01-01 18:42:13,868 - INFO - Episode 60/5000, Total Reward: 7, Total Clear Lines:7, Total Blocks:45, Epsilon: 0.00
2025-01-01 18:42:19,777 - INFO - Episode 70/5000, Total Reward: 11, Total Clear Lines:11, Total Blocks:62, Epsilon: 0.00
2025-01-01 18:42:25,249 - INFO - Episode 80/5000, Total Reward: 9, Total Clear Lines:9, Total Blocks:60, Epsilon: 0.00
2025-01-01 18:42:30,408 - INFO - Episode 90/5000, Total Reward: 0, Total Clear Lines:0, Total Blocks:24, Epsilon: 0.00
2025-01-01 18:42:36,259 - INFO - Episode 100/5000, Total Reward: 19, Total Clear Lines:19, Total Blocks:85, Epsilon: 0.00
2025-01-01 18:42:41,958 - INFO - Episode 110/5000, Total Reward: 12, Total Clear Lines:12, Total Blocks:61, Epsilon: 0.00
2025-01-01 18:42:47,196 - INFO - Episode 120/5000, Total Reward: 24, Total Clear Lines:23, Total Blocks:90, Epsilon: 0.00
2025-01-01 18:42:52,877 - INFO - Episode 130/5000, Total Reward: 3, Total Clear Lines:3, Total Blocks:34, Epsilon: 0.00
2025-01-01 18:42:58,526 - INFO - Episode 140/5000, Total Reward: 1, Total Clear Lines:1, Total Blocks:30, Epsilon: 0.00
2025-01-01 18:43:04,708 - INFO - Episode 150/5000, Total Reward: 16, Total Clear Lines:16, Total Blocks:76, Epsilon: 0.00
2025-01-01 18:43:10,388 - INFO - Episode 160/5000, Total Reward: 8, Total Clear Lines:8, Total Blocks:51, Epsilon: 0.00
2025-01-01 18:43:15,996 - INFO - Episode 170/5000, Total Reward: 7, Total Clear Lines:7, Total Blocks:53, Epsilon: 0.00
2025-01-01 18:43:22,520 - INFO - Episode 180/5000, Total Reward: 20, Total Clear Lines:20, Total Blocks:87, Epsilon: 0.00
2025-01-01 18:43:28,978 - INFO - Episode 190/5000, Total Reward: 16, Total Clear Lines:16, Total Blocks:77, Epsilon: 0.00
2025-01-01 18:43:34,677 - INFO - Episode 200/5000, Total Reward: 10, Total Clear Lines:9, Total Blocks:57, Epsilon: 0.00
2025-01-01 18:43:40,445 - INFO - Episode 210/5000, Total Reward: 24, Total Clear Lines:24, Total Blocks:97, Epsilon: 0.00
